"state","county","trump","clinton","romney","obama","voting_population","white_pct","black_pct","hispanic_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_income","lesscollege_pct","rural_pct"
"Iowa","Benton",8232,4678,6940,6862,19320,96.7612752721617,0.544323483670295,1.38024883359253,0.645412130637636,50.0272161741835,36.5824261275272,16.8079315707621,61222,78.246902248738,80.6565424144808
"Iowa","Black Hawk",27476,32233,26235,39821,101015,82.5757975019011,8.82616453723432,4.13564120131606,5.42609978843707,51.025063807681,44.0254176673869,14.8206985341173,50348,73.0183695521671,13.4808147074529
"Iowa","Boone",7484,5541,6556,7512,20365,94.8544167203059,1.2267615766158,2.37022452765893,1.06395062663284,49.6611260459657,35.9622884404226,16.9550566052024,54513,77.557127312296,50.6348361590512
"Iowa","Bremer",7208,5356,6405,6763,19005,95.5155496087256,1.0744840449256,1.3745286461501,1.49211369257592,50.6507724121153,39.6018327048615,18.5013988565868,64264,72.1466551255101,64.4875597297743
"Iowa","Buchanan",5510,3970,4450,5911,15330,96.5241785935048,0.342351766440017,1.43122057914507,1.19823118254006,50.2971803528125,39.113689315772,16.6658741857258,55881,82.001290230091,68.5370741482966
"Iowa","Buena Vista",4903,2856,4554,3700,13020,62.5972120322817,2.69014428955735,24.6808510638298,17.7304964539007,49.312790413304,44.0449987772071,14.4631939349474,49942,81.3015724739218,43.9091806515301
"Iowa","Butler",4921,2157,4106,3329,11410,97.0334159244626,0.301346012187772,1.18529431460524,0.763409897542356,49.9832585548785,34.4003214357463,21.1745797897274,52204,84.3297791317593,100
"Iowa","Calhoun",3468,1398,2891,2238,7800,94.8663426488457,1.66059133252329,1.82260024301337,0.840421223167274,48.3495342243823,33.8801134062373,22.5496152288376,44635,81.6248404934071,100
"Iowa","Carroll",6638,3309,5601,4947,15510,95.5582583313062,1.4205789345658,2.25735830698127,0.92434930673802,51.3062515203114,36.5701775723668,19.2216005837996,53785,78.572957545487,52.0368946963874
"Iowa","Cass",4761,1951,4217,2858,10395,95.8088290032011,0.260552371026576,2.35241569269709,1.26554008784337,50.6216035137348,34.0058065956972,21.3801831310951,45469,80.168954593453,53.6328460877042
"Iowa","Cedar",5295,3599,4529,4972,14075,95.9377888955354,0.587307629561151,1.81630322475393,1.16917722551525,50.851052259503,34.4281907662189,18.2119745500027,60435,77.9528170107093,83.4207254446186
"Iowa","Cerro Gordo",11621,9862,10128,13316,33875,91.6010438075884,1.55647414728772,4.40385192711821,2.2954529709258,51.1673556104658,34.2516684756252,19.6868577234834,47788,78.1407116675857,20.5929650517542
"Iowa","Cherokee",4192,1679,3662,2634,9225,94.2392784206943,0.706262763784888,3.10585432266848,1.26786929884275,50.0936010891763,33.2624234172907,22.7025187202178,51590,80.8368996671422,61.3817097415507
"Iowa","Chickasaw",3742,2266,2836,3554,9160,96.3909898059849,0.583689575797435,2.21144360407761,1.4715554094048,49.654718842486,35.7859256823413,19.1302203222624,48013,85.5193872666348,73.5348500683335
"Iowa","Clarke",2713,1465,2124,2189,6635,85.4955246414321,0.29116790682627,12.0672921384665,5.15475035047989,50.5553758222797,39.4909953628815,17.6102663647148,46510,84.6054750402576,48.1046737023476
"Iowa","Clay",5877,2249,4951,3385,12555,94.192256341789,0.285228789901687,3.19820366549339,1.70530404175264,50.8860298579925,35.8295909697779,19.3470081320549,48888,79.1347493036212,34.2893142137157
"Iowa","Clayton",5317,3237,4164,4806,13680,96.2165210036651,0.620242458415562,1.86636594305047,1.9340287566958,49.9577107414717,33.6735269241613,20.9811107978573,48482,84.6911227568684,96.5966131612334
"Iowa","Clinton",11276,10095,9432,15141,36530,91.6972400566997,2.67656132744101,2.95172183773868,1.80313516217794,50.9964145751688,36.4087384307513,18.3169348786792,50067,80.6313245733273,32.2338952683443
"Iowa","Crawford",4617,1991,3595,3066,11175,68.1868548434128,1.41715752026594,27.2759083221555,13.3317781536129,49.1456231410742,40.8234676619817,16.5510001749577,49699,88.3467851636891,51.8015910154422
"Iowa","Dallas",19339,15701,20988,16576,52795,86.5332889310142,1.14250582780439,6.11983502830648,7.49673386786894,50.6788431488075,41.7040243871199,11.2598304172964,78918,52.5807211878388,30.5859227338021
"Iowa","Davis",2723,977,2138,1520,6190,97.1829379562044,0.182481751824818,1.25456204379562,0.467609489051095,50.672901459854,41.8453467153285,17.2901459854015,49696,83.4417932031815,100
"Iowa","Decatur",2296,1201,1947,1791,6350,93.0694275274056,1.98538367844093,2.67965895249695,1.71741778319123,49.9634591961023,43.5688185140073,18.5870889159562,38467,79.8915226998795,100
"Iowa","Delaware",5694,2957,4636,4616,13125,97.2828890799656,0.189165950128977,1.20378331900258,1.00888506735454,50.0716537689882,35.8440813986816,17.9822298652909,59452,84.9433487201007,71.4703895519027
"Iowa","Des Moines",9529,8212,8136,11888,30600,88.3581791893105,5.53672034701102,2.85935085007728,1.57301690182979,50.7678117365508,36.1419953133569,18.8138804407439,44516,80.4333741271327,26.735275883447
"Iowa","Dickinson",6753,3056,5912,4095,13645,96.4273143259416,0.363721694239118,1.73061128710548,1.00903437756658,49.9237357737886,30.5291564003285,24.0349642144785,57914,70.9756483238457,35.0452990940181
"Iowa","Dubuque",23460,22850,21280,28768,73010,91.8129079795349,2.65465602590313,2.20633256883114,2.45332558453284,50.5661121431314,39.899749893627,16.1738913853402,56154,70.7983521113573,27.0167533341164
"Iowa","Emmet",3124,1357,2507,2099,7495,88.3197556008147,1.38492871690428,9.06313645621181,3.82892057026477,50.8350305498982,36.9959266802444,19.7352342158859,45536,82.5212337952615,39.895165987187
"Iowa","Fayette",5620,3689,4492,5732,15880,94.3994899710657,1.32411357952038,2.23137658771026,1.21622284341131,49.6395468589083,37.0800843509391,20.5286646069344,47711,80.4222924446998,70.5795019157088
"Iowa","Floyd",4375,3179,3472,4680,12170,93.2266933266683,1.66833291677081,2.35566108472882,2.59310172456886,50.8497875531117,35.1912021994501,21.1822044488878,46406,80.3457279193302,52.7326258970742
"Iowa","Franklin",3163,1493,2823,2266,7765,86.2407389589146,1.21235446935437,11.8637544501107,3.17521408640431,49.3312806696815,35.4276917155778,19.7921678052535,47524,83.2551076753175,60.2434456928839
"Iowa","Fremont",2407,963,1972,1637,5440,95.2842285225816,0.356176093460607,2.50747969796267,1.43895141758085,50.0213705656076,32.8679299045448,21.5415301324975,52922,78.5585585585586,100
"Iowa","Greene",2820,1691,2380,2375,6930,95.3319387867445,0.154134096664098,2.55422217329076,1.33215897831113,51.0954530441484,34.7352196410877,21.1163712429814,47264,82.0290312401388,58.1619537275064
"Iowa","Grundy",4527,1856,4215,2635,9435,97.1955063444597,0.339448799806029,1.22039925644549,0.598076456801099,50.8930736280611,35.0278832942698,19.7446051887174,61606,74.863768115942,100
"Iowa","Guthrie",3628,1732,3171,2569,8190,95.7440838088112,0.243195210925077,2.37583013749883,1.09437844916285,49.9204938733514,33.3925731924048,21.2795809559443,52702,79.4560337998416,100
"Iowa","Hamilton",4463,2726,3991,3782,11385,90.1884809877192,0.637026334800026,5.62816050436724,4.52485716162081,50.5155316214619,34.4716621790241,19.445721415906,53970,77.9844087536395,50.4817201556817
"Iowa","Hancock",3977,1587,3317,2521,8390,94.0668726149373,0.781391968017445,3.73432673087407,1.76267490459749,49.5275304379429,33.8088315464292,20.2980192622206,54813,80.0669154548964,70.0202803985539
"Iowa","Hardin",5254,2787,4670,4075,13230,92.6864465481413,1.19487416301085,4.03486492726853,2.54560147771877,50.0808127453244,34.9630570307088,20.9593627337797,51821,79.6097238299983,71.0847496292917
"Iowa","Harrison",4902,2131,4065,3136,11025,96.5120334844786,0.0488315312173003,1.59051273107778,1.00453435647018,50.4638995465644,34.8378095570283,18.9605859783746,55845,82.5605743344302,81.11602357985
"Iowa","Henry",5779,2904,5035,4460,15210,88.8822024973672,2.0460358056266,4.48322551527005,3.29973421593701,49.1148889223208,37.3401534526854,17.7122511408656,49606,81.1578252256218,57.1308016877637
"Iowa","Howard",2611,1677,1795,2768,7060,96.8080593849417,0.328738069989396,1.5270413573701,0.551431601272534,50.2757158006363,37.0201484623542,20.0530222693531,49199,86.7809820732658,62.9939368597115
"Iowa","Humboldt",3568,1252,3099,1972,7235,94.431143957531,0.156136150723431,3.68481315707297,1.98813365254502,51.3687935880087,35.5469969813678,20.599562818778,47478,80.140361355831,46.5817626082527
"Iowa","Ida",2655,792,2286,1321,5360,96.1369123704019,0,2.10197415139895,0.994176963499503,49.978696207925,34.7535861383326,21.6588552762392,49957,80.9649300628421,100
"Iowa","Iowa",5205,3084,4569,4144,12405,95.8409898321695,0.643145902241823,2.35207644248438,1.16378782310425,50.3797623422761,35.2688962391278,17.9774592674262,55099,81.3674459638288,82.1828187098747
"Iowa","Jackson",5824,3837,4177,5907,15130,95.9035280864356,0.358441292436889,1.35183573147627,0.885862051308311,50.2739515592196,34.2772287367505,19.698909314353,49115,83.5317172303672,53.2698508665861
"Iowa","Jasper",10560,7109,8877,10257,28435,94.5553588451587,1.49802533024649,1.85482772708702,1.09492033228926,48.7648100231513,35.2417268146534,18.0089881519815,55503,82.0910571628015,57.5077357363878
"Iowa","Jefferson",3748,3710,3436,4798,12350,81.151624957536,5.72415354999434,2.94983580568452,12.0937606160118,46.8067036575699,37.1645340278564,18.0953459404371,45257,66.8865117027266,38.7282550614499
"Iowa","Johnson",21044,50200,23698,50666,104295,80.325479205104,6.01523879272707,5.32231032491585,10.3932228215709,50.4182921848373,50.1626691829923,9.81719082292297,56808,47.5677040135588,18.5365443682095
"Iowa","Jones",5720,3787,4721,5534,15845,94.5949904789805,2.02626824862067,1.66007519164103,1.79678726624677,48.3423660954055,33.8362384649187,18.6416678873102,55507,83.2659494278079,57.9561973059405
"Iowa","Keokuk",3390,1342,2843,2303,7840,96.9708813758061,0.00977135040062537,1.43638850889193,0.781708032050029,49.5212038303694,34.8837209302326,20.3048661324995,45227,82.9837807606264,100
"Iowa","Kossuth",5653,2543,4937,3850,11745,95.6850124786549,0.446604492315776,2.03599106791015,1.26100091947984,50.0197031393669,34.0207539734664,22.0937869433863,54231,80.475302889096,65.6436981277746
"Iowa","Lee",8803,6215,7785,10714,27360,90.9729330148982,2.57875582849994,3.400432161947,1.23393608552257,49.354600250199,35.3121801432958,18.838849084499,44568,85.4202886831359,40.6168088784786
"Iowa","Linn",48390,58935,47622,68581,162225,87.7313413672298,4.4947632935307,2.99299326840184,3.52400080705809,50.6011665657844,40.1162897338543,14.2583319576661,60989,67.7696542884903,12.7479571643642
"Iowa","Louisa",3069,1648,2420,2452,7905,78.988534352502,1.06657186027909,15.927473113501,9.40360856812728,48.8756554972891,36.601191005244,16.3096613634344,51615,86.6823345084215,100
"Iowa","Lucas",2877,1239,2254,1987,6560,97.2528735632184,0.126436781609195,0.425287356321839,2.72413793103448,49.7701149425287,34.1724137931034,21.6091954022989,48768,83.4892499589693,56.2485951899303
"Iowa","Lyon",5192,920,4978,1423,8360,96.2489343563512,0.051150895140665,2.4381926683717,1.10826939471441,48.7638533674339,39.7953964194373,16.9735720375107,59888,78.7312450644907,100
"Iowa","Madison",5360,2678,4638,3630,11455,96.3859268245961,0.446970180703659,1.59632207394164,1.7367984164485,50.0031926441479,36.5621607815593,16.0398441989656,60326,77.5440912949165,67.8359589259519
"Iowa","Mahaska",7432,2619,6448,4213,16875,94.3020963984949,1.45583228812041,1.90378068446515,1.89482171653825,49.278803081885,38.6848235083318,17.1385056441498,49599,76.095908607864,43.9479916000179
"Iowa","Marion",10962,5482,9828,7507,24975,94.8760430159352,0.614513359640931,1.81341687501883,2.33153598216706,50.4262433352411,40.0247010272013,16.6039099918667,57412,74.5628642797669,48.6895433666577
"Iowa","Marshall",9146,7652,8472,10257,26930,73.5976433042838,1.15134405302565,19.7962440162023,12.9691911132932,49.328587210016,39.2954461765067,17.3192586228059,54193,80.4710936631977,33.9254083841763
"Iowa","Mills",5067,2090,4216,2848,11270,94.7442894683647,0.747928037194259,2.74914089347079,0.801832760595647,49.2352267367428,35.765783976821,15.6256316959774,66203,76.0861018281895,59.572348761538
"Iowa","Mitchell",3190,1888,2643,2831,8095,96.6905270986335,0.0836664497536488,1.30147810727898,0.743701775587989,50.2556474853584,36.3856093706424,21.6045365808311,52564,84.3493712411154,67.1956198960653
"Iowa","Monona",3120,1247,2557,2101,7150,95.4399201153889,0.554754243869966,1.6642627316099,1.09841340286253,50.6157772106957,31.9427493620326,24.4646621546655,41455,83.3840535605599,71.1998268960294
"Iowa","Monroe",2638,1056,2026,1731,5980,95.1657458563536,0.0753390256152687,2.49874434957308,1.39377197388247,49.3972877950779,36.9914615770969,19.0231039678553,47515,84.6338313964213,55.1693851944793
"Iowa","Montgomery",3436,1314,3001,1922,7935,94.4412331406551,0,3.39113680154143,1.64739884393064,52.1676300578035,33.4200385356455,20.9055876685934,42641,84.4761904761905,47.8864059590317
"Iowa","Muscatine",9584,8368,8168,11323,30570,78.4511862907169,1.67175021537172,17.1366038790193,6.30282427995995,50.3387738946192,39.938066078372,15.2273626859764,55971,79.5135706732464,25.5515264943268
"Iowa","O'Brien",5752,1315,5266,1969,10545,93.3617929562433,0.48381358946994,4.28317324795446,2.56136606189968,49.8826040554963,35.2258982568481,20.5763073639274,52474,80.0061425061425,66.2730934852063
"Iowa","Osceola",2531,552,2230,912,4540,91.046473838154,0.4062398440039,6.92232694182645,4.19239519012025,49.5450113747156,34.3678908027299,20.2144946376341,48457,83.3912439193885,58.3720210461158
"Iowa","Page",4893,1807,4348,2613,12065,91.7502572016461,2.43698559670782,2.97710905349794,2.55915637860082,48.3281893004115,33.789866255144,20.2932098765432,46128,78.1182408074982,33.3542555862415
"Iowa","Palo Alto",3081,1398,2660,2139,6930,94.9317312943747,1.62752594210814,2.16275259421081,2.25013653741125,50.1146914254506,36.6138722009831,21.1032222829055,49109,77.9262086513995,61.4902876552383
"Iowa","Plymouth",9680,2885,8597,4164,18355,93.4166266218164,0.488547172833574,4.02851193336537,2.53483901970207,50.7368252442736,36.889316033958,17.6838058625661,60339,80.4733376831366,62.9392459777475
"Iowa","Pocahontas",2702,963,2396,1523,5395,93.9102110182694,1.27460699617618,3.49808808950574,2.35094179294717,50.3753009488741,34.060331397819,22.4472454326583,46250,83.0963348688163,100
"Iowa","Polk",93492,119804,96096,128465,322865,79.0562746238231,6.22485892686411,7.98895371755753,8.72442879264046,50.7937337610719,42.0181244405533,11.7249144631816,61684,64.4313565802934,4.90874047928664
"Iowa","Pottawattamie",24447,15355,21860,19644,69240,88.7036202493616,1.41312045322861,7.23835275435095,3.67175261271701,50.6266228889032,38.8474001588017,15.6859589261572,53260,79.3421241449687,26.4196311642586
"Iowa","Poweshiek",4946,4304,4424,5357,14435,92.2027709161207,1.68080764686929,3.04478573729997,3.47975512834282,52.2070669101063,39.9420040811943,19.2514230480077,50725,77.1314608608941,51.9932325261711
"Iowa","Ringgold",1824,753,1368,1186,3820,96.1614562722596,0.217649386624456,2.13692125049466,0.692520775623269,51.2663237039968,35.0811238622873,24.9109616145627,46927,80.6524822695036,100
"Iowa","Sac",3703,1270,3094,2122,7715,95.6846721148096,0.49830576041459,2.60115606936416,1.42515447478573,50.9168825991628,33.7153677496512,22.473589794698,49570,80.657857745291,100
"Iowa","Scott",39149,40440,38251,50652,126885,81.0152177470254,7.66614460366067,6.28345683629818,3.84359148180182,50.8409499988312,39.4404965052947,14.414198555366,56454,68.0844229133024,13.5107490437225
"Iowa","Shelby",4362,1662,3911,2469,9080,95.060281312793,0.410247823174816,2.90522438044206,2.25217682518419,51.0046885465506,33.5733422638982,22.3208305425318,52757,78.9118065433855,59.4476863647571
"Iowa","Sioux",14785,2300,14407,2700,23750,87.9928367175991,0.421709367147107,9.84662488085266,6.12056266427891,49.6143958868895,46.1020767742122,14.4767626585021,63466,73.1234158705401,50.8248279136008
"Iowa","Story",19458,25709,19668,26192,72440,85.0254128266234,2.12160195710399,3.152877659911,9.23824788577936,47.962755973596,56.0590083725246,10.7535272159774,51201,49.7480927018857,16.9350695762882
"Iowa","Tama",4971,3196,4098,4768,12845,82.8502554095162,0.505079492624692,8.21902083452907,3.49537967055042,50.5825632784251,36.560867818401,19.3365092119612,53833,83.6872261543647,72.3982664490347
"Iowa","Taylor",2111,758,1683,1262,4645,90.9164116604928,0.193267837010791,7.40860041874698,3.49492671927847,49.6054114994363,34.5788371718473,20.8246094379127,46510,86.3792708094474,100
"Iowa","Union",3525,1922,2813,3043,9515,94.7523725974958,0.988914586490151,2.69558975994896,1.83427705558657,51.8143392615041,37.0125209346838,18.9887550841375,45934,83.6027172639963,39.2292963140259
"Iowa","Van Buren",2527,845,2064,1402,5635,96.9241192411924,0.365853658536585,1.32791327913279,1.01626016260163,48.7940379403794,34.3631436314363,20.5962059620596,46769,87.2727272727273,100
"Iowa","Wapello",8715,5594,6789,8663,25445,84.6348107371886,2.32676919584587,10.2406219851314,7.87696498496113,50.7604562737643,38.2696782248454,16.6789626014415,42494,82.3800049738871,30.4673684210526
"Iowa","Warren",14814,10411,13052,12551,35810,94.9138467926095,0.386132447581482,2.4185177496367,1.04421839319078,51.1480174382396,39.6387793232302,14.8785551172929,67090,71.1517041657385,41.9556517036236
"Iowa","Washington",6173,3943,5562,5115,16380,91.8019443816414,0.791318109880172,5.62966312457608,2.98439972869093,50.3866154193986,37.3683020574271,18.5032783178838,56864,79.1026839364401,69.4618503501659
"Iowa","Wayne",2069,719,1583,1251,4840,96.6265812900203,0.640324847727628,1.20256129939091,0.858972356707793,51.4446353271904,36.5453693581134,22.3957519912541,42088,86.9465997261524,100
"Iowa","Webster",10056,6305,8469,9537,28460,88.5506072874494,4.36437246963563,4.35627530364372,2.89068825910931,48.4777327935223,39.0769230769231,16.9500674763833,42196,79.3896203245158,33.9120827085471
"Iowa","Winnebago",3447,1931,2906,2903,8165,92.8260869565217,0.746691871455577,3.90359168241966,2.0226843100189,51.2570888468809,35.4347826086956,20.2551984877127,49278,78.4454693434618,66.1236885698509
"Iowa","Winneshiek",5344,5254,4622,6256,16595,95.3244504305161,0.856222040502189,2.1020732117947,2.02029919669056,50.0072153542739,39.2419067776228,18.0912982827457,57009,72.4191290251271,58.9808130699088
"Iowa","Woodbury",24727,16210,21841,22302,70140,75.2191826294105,2.92796750824986,15.2646788901256,8.70579735614004,50.5935992814324,42.9724874543573,13.6596176751997,49010,78.3192709053745,17.4568374897232
"Iowa","Worth",2453,1530,1744,2350,5920,95.014546416292,0.846336947897382,2.7109230362338,0.833112933086485,50.3967204443269,34.3427664638984,19.7566781274795,49472,84.7253574115877,100
"Iowa","Wright",3800,1896,3349,2836,9365,87.3167326041424,0.4887130556202,10.5422387712357,5.32154216119774,50.1357536265612,35.0632224032271,21.0612054922039,46071,83.0062444246209,56.7994557411747
"Kansas","Allen",3651,1433,3316,1869,9945,90.9196201065555,1.89174581113428,3.25843564203536,0.486448922863099,50.428538336808,37.17087483592,19.6587136128484,40911,81.6784331587338,57.1535412459801
"Kansas","Anderson",2435,672,2276,944,5875,95.2405192160855,0.127258844489692,0.458131840162891,0.496309493509799,50.3817765334691,36.2433189106643,20.7050139984729,42146,80.8288221019227,58.8249814860528
"Kansas","Atchison",4049,1989,3917,2567,12620,88.5124116687806,3.93791145738962,2.80847979706469,1.17170985081838,51.4042398985323,43.232469650299,16.0777918705079,46103,80.0934488464908,34.1526825809501
"Kansas","Barber",1850,286,1772,482,3705,92.9000206996481,0.724487683709377,3.14634651210929,1.59387290416063,48.830469882012,35.8931898157731,21.1136410681018,49455,81.3034503096432,100
"Kansas","Barton",7888,1839,7874,2297,19495,82.2995517013302,1.02520761372823,14.1728522084221,5.36121114132432,50.1984272800764,39.2555302417873,17.5387668112001,44449,83.2975738570721,31.7554383175544
"Kansas","Bourbon",4424,1336,4102,1996,10965,90.7870652837096,3.40993830926717,2.37272049352586,1.77615076943936,50.6745305403023,41.0548437394075,18.1208053691275,41529,78.2681447395942,47.966783101562
"Kansas","Brown",2906,863,2829,1076,7325,83.5372069317023,1.20285423037717,3.87359836901121,1.00917431192661,51.7940876656473,37.0540265035678,19.0010193679918,44672,79.9250936329588,68.4395032051282
"Kansas","Butler",19073,6573,18157,7282,48460,89.8527103706387,2.14294337800314,4.40661596040082,2.35421948569359,49.7932512374743,40.5348303754678,13.9276228419655,60338,71.3947771232432,40.4735883424408
"Kansas","Chase",969,316,875,358,2050,92.0564216778025,1.18782479584261,4.0460282108389,1.78173719376392,49.6288047512992,33.1106161841128,23.8307349665924,41889,75.7337526205451,100
"Kansas","Chautauqua",1236,197,1304,280,2760,86.657060518732,0.259365994236311,1.67146974063401,0.345821325648415,49.4236311239193,32.478386167147,25.5907780979827,37927,81.7174515235457,100
"Kansas","Cherokee",6182,2005,5456,2930,15645,88.773689540435,0.612431885036408,2.28094709938757,0.87765829194194,50.8897140377104,36.480686695279,17.5869219269904,41240,81.5267819485449,49.0626301902514
"Kansas","Cheyenne",1173,181,1159,233,2045,90.6681597611049,0,6.30832400149309,2.79955207166853,49.9440089585666,32.8854050018664,26.5770810003733,46058,75.436739015352,100
"Kansas","Clark",825,120,805,174,1545,81.8864382918817,0.750821210699202,11.8723603941811,4.64570624120131,49.4134209291412,35.7578601595495,21.3514781792586,42976,71.2457912457913,100
"Kansas","Clay",2891,677,2788,834,6220,94.7280134196022,0.718907260963336,2.39635753654445,1.72537742631201,50.9944883776659,35.6697819314642,21.6630721303619,53041,74.9827348066298,49.5371997656708
"Kansas","Cloud",2919,761,2954,974,7135,93.4530208557299,0.763276714685014,3.19286175016126,2.38658353042356,50.193506772737,38.6798537948828,20.8019780692324,40947,79.7521326251408,43.984055386552
"Kansas","Coffey",3050,727,2903,898,6490,93.7388829598008,0.924937744574884,2.46650065219969,1.05537768291237,50.0177872643187,34.1871220206332,19.74386339381,57442,78.8597376387487,70.8987327054994
"Kansas","Comanche",715,102,767,143,1400,92.5184404636459,0,6.26975763962065,3.21390937829294,51.9494204425711,33.0347734457323,24.1306638566913,43542,79.9103808812547,100
"Kansas","Cowley",8270,3551,8081,4319,26630,80.590377185424,2.62111904828085,10.253773244017,3.80242932984963,49.7317730772438,40.8927926175056,17.0664591266643,44960,80.6327654668887,30.9988708655779
"Kansas","Crawford",8624,5199,7708,6826,29685,87.7192535831573,2.25299763244317,5.1093403935745,3.86191797561162,50.1667472824012,46.4703037091724,14.8188691733917,37607,71.6461728290005,34.9287064956304
"Kansas","Decatur",1210,178,1218,266,2315,95.2182952182952,0.415800415800416,2.84130284130284,1.14345114345114,50.4158004158004,30.3187803187803,27.6160776160776,41362,73.8347946469774,100
"Kansas","Dickinson",6029,1609,5832,2020,14565,91.4104416013207,0.877011968633925,4.43148988856789,1.86751960379695,49.9329343788692,36.7364836978952,18.4069335534461,48093,80.523277607017,64.2907765515845
"Kansas","Doniphan",2606,587,2414,902,6155,90.311818298473,3.75978442191711,2.65622994995509,0.795585782112152,49.4674708071346,39.4328243295265,17.3617348902862,49375,83.1201550387597,70.19509125236
"Kansas","Douglas",14688,31195,17401,29267,89390,79.7614136413641,3.75068756875688,5.77042079207921,6.60409790979098,50.1985354785479,51.4318619361936,10.4355748074807,52698,50.2998648710201,11.0127587389241
"Kansas","Edwards",1037,212,1059,298,2105,77.7478991596639,1.3109243697479,19.8655462184874,12,48.2689075630252,33.2773109243698,20.8403361344538,48684,81.7745803357314,100
"Kansas","Elk",1048,160,1049,281,2095,91.3092979127135,0.113851992409867,4.02277039848197,1.63187855787476,50.0948766603416,28.9943074003795,27.7798861480076,37393,83.2188420019627,100
"Kansas","Ellis",8466,2742,8399,3057,22270,90.4898043538165,1.07123174428217,5.48360429870488,3.44791953706255,49.955221824194,46.9826398456875,14.1499035546983,50140,65.8654944051153,25.558835934205
"Kansas","Ellsworth",1969,521,1930,702,5095,86.4313725490196,4.50196078431373,6.02352941176471,1.30196078431373,43.1529411764706,34.0392156862745,20.2666666666667,49134,80.3066292377456,54.1018931814684
"Kansas","Finney",6350,3195,6219,2682,20600,43.4632128275153,2.017143011654,48.4222480599194,21.280047589433,49.0711948733202,48.9765567963659,9.54222210204689,50712,81.4574147133906,18.5827713726343
"Kansas","Ford",5114,2149,5602,2600,17330,41.5603618230314,2.30198306853763,53.0934709497855,27.145425026093,48.2662646410762,48.5387916038502,10.5183810738722,49688,82.195158029683,19.2980382888206
"Kansas","Franklin",7185,2892,6984,3694,19100,91.1896504695476,1.62490745431165,3.95121380976503,1.17289482913143,51.2410863889647,39.3523750146125,15.6801621010794,51465,80.0813727224483,52.1006463527239
"Kansas","Geary",4274,2722,4372,3332,24190,58.1644847628877,16.2719322070726,15.0089630072247,8.07757075343582,47.1318376880874,58.7348579499158,7.64843283176707,45243,79.5618950585838,11.6727780687969
"Kansas","Gove",1140,149,1168,176,2045,93.1021625652498,0.969425801640567,3.35570469798658,1.78970917225951,49.5152870991797,32.4011931394482,24.4220730797912,46681,77.560473494596,100
"Kansas","Graham",1025,188,1056,256,2035,89.2510671323244,3.0267753201397,3.14318975552969,1.86263096623981,50.407450523865,30.1901435778036,25.7275902211874,45982,74.5492014425554,100
"Kansas","Grant",1804,441,1811,456,4215,52.8394424367579,0,46.1925658234383,18.0175529168818,48.0382034073309,46.7862674238513,10.7511615900878,54919,84.8147354893982,19.7981862306808
"Kansas","Gray",1698,263,1603,324,3925,84.6778201093258,0,14.7092926950472,9.57429186682127,50.273314560212,42.4879907238695,14.6099055822428,59629,80.812101910828,100
"Kansas","Greeley",534,83,543,113,920,76.2753036437247,0.647773279352227,20.8097165991903,6.96356275303644,51.2550607287449,33.7651821862348,22.5101214574899,47000,70.4128440366973,100
"Kansas","Greenwood",2160,485,1590,478,4915,92.4016497461929,0.158629441624365,3.79124365482234,0.475888324873096,50.8090101522843,31.9955583756345,24.0482233502538,39671,82.3361196656401,61.2647630438033
"Kansas","Hamilton",705,121,693,163,1410,62.8749513050253,0.233735878457343,35.9174133229451,19.7506817296455,46.7082197117257,44.7993767043241,11.7647058823529,48523,83.7164750957854,100
"Kansas","Harper",1996,393,1759,550,4330,90.4967230079338,0.0689893066574681,6.31252155915833,1.75922731976544,49.3101069334253,35.4949982752673,21.5074163504657,46886,80.3161274388738,100
"Kansas","Harvey",8668,5068,8588,5373,25185,83.6646176825415,1.58844143160797,11.3833515252485,4.49819038317918,51.0915149077957,39.7684839432412,18.0818061699316,52463,72.3213508573418,30.919155806712
"Kansas","Haskell",1040,245,1159,215,2380,68.558845118669,0,28.8965011010521,18.7912894543675,49.4494739417666,43.5527281624664,13.6041105945681,55453,82.3387096774194,100
"Kansas","Hodgeman",855,124,868,179,1450,89.8905680041688,0,7.03491401771756,4.22094841063054,49.6091714434601,33.1422615945805,23.5018238665972,56250,74.2774566473989,100
"Kansas","Jackson",3939,1512,3527,1901,9925,84.6165357276468,0.576131687242798,4.21249532360643,0.830527497194164,50.0935278713056,37.8825289936401,17.4111485222596,54700,79.5677361853832,75.8951121675828
"Kansas","Jefferson",5213,2518,4827,2977,14380,94.1737288135593,0.587923728813559,2.3781779661017,0.577330508474576,49.1896186440678,34.9417372881356,17.478813559322,56777,79.4303076338777,98.8183624385653
"Kansas","Jewell",1223,180,1235,229,2395,95.6043956043956,0.133200133200133,2.36430236430236,1.3986013986014,50.01665001665,30.1365301365301,27.6723276723277,37750,84.694332887104,100
"Kansas","Johnson",137490,129852,158401,110526,404190,80.9032751717247,4.38867420880879,7.327733793595,8.26601773498152,51.0921897601096,39.6060290551825,12.6891067522902,78186,46.4192538481607,3.83366502566251
"Kansas","Kearny",1075,174,1097,268,2485,65.4324118691352,0.760841998478316,30.5097641389805,10.8293177783414,47.7301547045397,44.9150393101699,13.999492772001,49396,85.7430527587596,100
